ano,nivel,regiao,uf,sigla,capitulo,obitos,intervalo_codigos,descricao
2021,Estado,Região Nordeste,Sergipe,SE,Cap XIV,430,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Nordeste,Bahia,BA,Cap XIV,2557,N00–N99,Doenças do aparelho geniturinário
2021,Regiao,Região Sudeste,,,Cap XIV,27674,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Sudeste,Minas Gerais,MG,Cap XIV,5929,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Sudeste,Espírito Santo,ES,Cap XIV,912,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIV,6746,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Sudeste,São Paulo,SP,Cap XIV,14087,N00–N99,Doenças do aparelho geniturinário
2021,Regiao,Região Sul,,,Cap XIV,7166,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Sul,Paraná,PR,Cap XIV,2578,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Sul,Santa Catarina,SC,Cap XIV,1533,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIV,3055,N00–N99,Doenças do aparelho geniturinário
2021,Regiao,Região Centro-Oeste,,,Cap XIV,3124,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIV,673,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIV,623,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Centro-Oeste,Goiás,GO,Cap XIV,1448,N00–N99,Doenças do aparelho geniturinário
2021,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIV,380,N00–N99,Doenças do aparelho geniturinário
2022,Regiao,Região Norte,,,Cap XIV,2563,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Norte,Rondônia,RO,Cap XIV,319,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Norte,Acre,AC,Cap XIV,109,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Norte,Amazonas,AM,Cap XIV,465,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Norte,Roraima,RR,Cap XIV,115,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Norte,Pará,PA,Cap XIV,1210,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Norte,Amapá,AP,Cap XIV,108,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Norte,Tocantins,TO,Cap XIV,237,N00–N99,Doenças do aparelho geniturinário
2022,Regiao,Região Nordeste,,,Cap XIV,11923,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Maranhão,MA,Cap XIV,947,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Piauí,PI,Cap XIV,570,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Ceará,CE,Cap XIV,1844,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIV,842,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Paraíba,PB,Cap XIV,1105,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Pernambuco,PE,Cap XIV,2742,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Alagoas,AL,Cap XIV,657,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Sergipe,SE,Cap XIV,490,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Nordeste,Bahia,BA,Cap XIV,2726,N00–N99,Doenças do aparelho geniturinário
2022,Regiao,Região Sudeste,,,Cap XIV,30446,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Sudeste,Minas Gerais,MG,Cap XIV,6224,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Sudeste,Espírito Santo,ES,Cap XIV,1088,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIV,7738,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Sudeste,São Paulo,SP,Cap XIV,15396,N00–N99,Doenças do aparelho geniturinário
2022,Regiao,Região Sul,,,Cap XIV,7784,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Sul,Paraná,PR,Cap XIV,2679,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Sul,Santa Catarina,SC,Cap XIV,1689,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIV,3416,N00–N99,Doenças do aparelho geniturinário
2022,Regiao,Região Centro-Oeste,,,Cap XIV,3587,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIV,797,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIV,654,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Centro-Oeste,Goiás,GO,Cap XIV,1723,N00–N99,Doenças do aparelho geniturinário
2022,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIV,413,N00–N99,Doenças do aparelho geniturinário
2023,Regiao,Região Norte,,,Cap XIV,2872,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Norte,Rondônia,RO,Cap XIV,384,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Norte,Acre,AC,Cap XIV,138,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Norte,Amazonas,AM,Cap XIV,515,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Norte,Roraima,RR,Cap XIV,132,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Norte,Pará,PA,Cap XIV,1384,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Norte,Amapá,AP,Cap XIV,90,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Norte,Tocantins,TO,Cap XIV,229,N00–N99,Doenças do aparelho geniturinário
2023,Regiao,Região Nordeste,,,Cap XIV,12096,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Maranhão,MA,Cap XIV,1108,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Piauí,PI,Cap XIV,571,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Ceará,CE,Cap XIV,1732,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIV,825,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Paraíba,PB,Cap XIV,1086,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Pernambuco,PE,Cap XIV,2741,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Alagoas,AL,Cap XIV,655,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Sergipe,SE,Cap XIV,517,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Nordeste,Bahia,BA,Cap XIV,2861,N00–N99,Doenças do aparelho geniturinário
2023,Regiao,Região Sudeste,,,Cap XIV,31686,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Sudeste,Minas Gerais,MG,Cap XIV,6783,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Sudeste,Espírito Santo,ES,Cap XIV,1235,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIV,7817,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Sudeste,São Paulo,SP,Cap XIV,15851,N00–N99,Doenças do aparelho geniturinário
2023,Regiao,Região Sul,,,Cap XIV,7613,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Sul,Paraná,PR,Cap XIV,2638,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Sul,Santa Catarina,SC,Cap XIV,1703,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIV,3272,N00–N99,Doenças do aparelho geniturinário
2023,Regiao,Região Centro-Oeste,,,Cap XIV,3722,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIV,796,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIV,809,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Centro-Oeste,Goiás,GO,Cap XIV,1690,N00–N99,Doenças do aparelho geniturinário
2023,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIV,427,N00–N99,Doenças do aparelho geniturinário
2024,Regiao,Região Norte,,,Cap XIV,2927,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Norte,Rondônia,RO,Cap XIV,354,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Norte,Acre,AC,Cap XIV,129,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Norte,Amazonas,AM,Cap XIV,497,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Norte,Roraima,RR,Cap XIV,93,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Norte,Pará,PA,Cap XIV,1440,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Norte,Amapá,AP,Cap XIV,129,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Norte,Tocantins,TO,Cap XIV,285,N00–N99,Doenças do aparelho geniturinário
2024,Regiao,Região Nordeste,,,Cap XIV,13343,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Maranhão,MA,Cap XIV,1129,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Piauí,PI,Cap XIV,599,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Ceará,CE,Cap XIV,2027,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIV,935,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Paraíba,PB,Cap XIV,1248,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Pernambuco,PE,Cap XIV,2916,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Alagoas,AL,Cap XIV,748,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Sergipe,SE,Cap XIV,607,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Nordeste,Bahia,BA,Cap XIV,3134,N00–N99,Doenças do aparelho geniturinário
2024,Regiao,Região Sudeste,,,Cap XIV,33598,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Sudeste,Minas Gerais,MG,Cap XIV,7065,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Sudeste,Espírito Santo,ES,Cap XIV,1195,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIV,8331,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Sudeste,São Paulo,SP,Cap XIV,17007,N00–N99,Doenças do aparelho geniturinário
2024,Regiao,Região Sul,,,Cap XIV,8545,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Sul,Paraná,PR,Cap XIV,2823,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Sul,Santa Catarina,SC,Cap XIV,1966,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIV,3756,N00–N99,Doenças do aparelho geniturinário
2024,Regiao,Região Centro-Oeste,,,Cap XIV,4236,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIV,877,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIV,873,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Centro-Oeste,Goiás,GO,Cap XIV,1900,N00–N99,Doenças do aparelho geniturinário
2024,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIV,586,N00–N99,Doenças do aparelho geniturinário
2025,Regiao,Região Norte,,,Cap XIV,2986,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Norte,Rondônia,RO,Cap XIV,409,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Norte,Acre,AC,Cap XIV,139,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Norte,Amazonas,AM,Cap XIV,531,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Norte,Roraima,RR,Cap XIV,107,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Norte,Pará,PA,Cap XIV,1384,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Norte,Amapá,AP,Cap XIV,133,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Norte,Tocantins,TO,Cap XIV,283,N00–N99,Doenças do aparelho geniturinário
2025,Regiao,Região Nordeste,,,Cap XIV,13724,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Maranhão,MA,Cap XIV,1290,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Piauí,PI,Cap XIV,614,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Ceará,CE,Cap XIV,2107,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIV,965,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Paraíba,PB,Cap XIV,1379,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Pernambuco,PE,Cap XIV,2936,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Alagoas,AL,Cap XIV,724,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Sergipe,SE,Cap XIV,541,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Nordeste,Bahia,BA,Cap XIV,3168,N00–N99,Doenças do aparelho geniturinário
2025,Regiao,Região Sudeste,,,Cap XIV,34699,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Sudeste,Minas Gerais,MG,Cap XIV,7229,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Sudeste,Espírito Santo,ES,Cap XIV,1391,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIV,8593,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Sudeste,São Paulo,SP,Cap XIV,17486,N00–N99,Doenças do aparelho geniturinário
2025,Regiao,Região Sul,,,Cap XIV,8786,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Sul,Paraná,PR,Cap XIV,2967,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Sul,Santa Catarina,SC,Cap XIV,1984,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIV,3835,N00–N99,Doenças do aparelho geniturinário
2025,Regiao,Região Centro-Oeste,,,Cap XIV,4214,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIV,916,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIV,875,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Centro-Oeste,Goiás,GO,Cap XIV,1882,N00–N99,Doenças do aparelho geniturinário
2025,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIV,541,N00–N99,Doenças do aparelho geniturinário
2026,Regiao,Região Norte,,,Cap XIV,1208,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Norte,Rondônia,RO,Cap XIV,155,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Norte,Acre,AC,Cap XIV,57,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Norte,Amazonas,AM,Cap XIV,249,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Norte,Roraima,RR,Cap XIV,38,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Norte,Pará,PA,Cap XIV,563,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Norte,Amapá,AP,Cap XIV,47,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Norte,Tocantins,TO,Cap XIV,99,N00–N99,Doenças do aparelho geniturinário
2026,Regiao,Região Nordeste,,,Cap XIV,4742,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Maranhão,MA,Cap XIV,515,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Piauí,PI,Cap XIV,204,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Ceará,CE,Cap XIV,726,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIV,298,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Paraíba,PB,Cap XIV,473,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Pernambuco,PE,Cap XIV,947,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Alagoas,AL,Cap XIV,276,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Sergipe,SE,Cap XIV,185,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Nordeste,Bahia,BA,Cap XIV,1118,N00–N99,Doenças do aparelho geniturinário
2026,Regiao,Região Sudeste,,,Cap XIV,11762,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Sudeste,Minas Gerais,MG,Cap XIV,2482,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Sudeste,Espírito Santo,ES,Cap XIV,367,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIV,2821,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Sudeste,São Paulo,SP,Cap XIV,6092,N00–N99,Doenças do aparelho geniturinário
2026,Regiao,Região Sul,,,Cap XIV,3006,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Sul,Paraná,PR,Cap XIV,1160,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Sul,Santa Catarina,SC,Cap XIV,628,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIV,1218,N00–N99,Doenças do aparelho geniturinário
2026,Regiao,Região Centro-Oeste,,,Cap XIV,1562,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIV,364,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIV,338,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Centro-Oeste,Goiás,GO,Cap XIV,685,N00–N99,Doenças do aparelho geniturinário
2026,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIV,175,N00–N99,Doenças do aparelho geniturinário
2016,Regiao,Região Norte,,,Cap XV,235,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Norte,Rondônia,RO,Cap XV,18,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Norte,Acre,AC,Cap XV,9,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Norte,Amazonas,AM,Cap XV,62,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Norte,Roraima,RR,Cap XV,7,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Norte,Pará,PA,Cap XV,104,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Norte,Amapá,AP,Cap XV,16,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Norte,Tocantins,TO,Cap XV,19,O00–O99,"Gravidez, parto e puerpério"
2016,Regiao,Região Nordeste,,,Cap XV,576,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Maranhão,MA,Cap XV,110,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Piauí,PI,Cap XV,47,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Ceará,CE,Cap XV,78,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XV,32,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Paraíba,PB,Cap XV,55,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Pernambuco,PE,Cap XV,76,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Alagoas,AL,Cap XV,26,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Sergipe,SE,Cap XV,18,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Nordeste,Bahia,BA,Cap XV,134,O00–O99,"Gravidez, parto e puerpério"
2016,Regiao,Região Sudeste,,,Cap XV,653,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Sudeste,Minas Gerais,MG,Cap XV,120,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Sudeste,Espírito Santo,ES,Cap XV,30,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XV,185,O00–O99,"Gravidez, parto e puerpério"
2016,Estado,Região Sudeste,São Paulo,SP,Cap XV,318,O00–O99,"Gravidez, parto e puerpério"
